url,retweet_count,quote_tweet_count,like_count
https://twitter.com/kfangkyungsoo/status/1331500190511992832,4,0,0
https://twitter.com/kfc_67/status/1317084980640505856,7,0,0
https://twitter.com/kforkhaow/status/1317411275341660161,1,1,1
https://twitter.com/kfuay/status/1284733223969280001,4,0,0
https://twitter.com/kh__mtfk/status/1284719405788618753,1,1,0
https://twitter.com/khajochi/status/1230781353387421697,"1,669",17,211
https://twitter.com/khajochi/status/1230789084194299905,"1,660",5,391
https://twitter.com/khakai/status/1284437532990570496,0,2,1
https://twitter.com/khamapate/status/1317140578283384834,401,11,106
https://twitter.com/khamint/status/1317080323709046784,1,1,0
https://twitter.com/khanitt_02/status/1317478901828866053,6,0,2
https://twitter.com/khankammala/status/1307569129260376065,48,0,25
https://twitter.com/khankluaystore/status/1331554119962660865,38,0,5
https://twitter.com/khanorthx/status/1317128981343162371,26,3,13
https://twitter.com/khaolamoon/status/1284654587815751680,0,1,0
https://twitter.com/khaopunhon/status/1269119944559480832?s=20,1,1,0
https://twitter.com/khaopunhon/status/1292759404794621953,2,1,4
https://twitter.com/khaosodenglish/status/1317101836541652993?s=21,16.1K,334,"4,331"
https://twitter.com/khaosodonline/status/1331497019890810883,"1,279",689,386
https://twitter.com/khaotomgoong1/status/1215677671058788352,11.4K,34,"2,040"
https://twitter.com/khaoverdose/status/1317192073725042695,22,2,25
https://twitter.com/khaoverdose/status/1317194980084076544,93,13,288
https://twitter.com/khaoxnevermind/status/1317088449946529793,0,1,0
https://twitter.com/khaoxnevermind/status/1329050672231112705,22.1K,142,"3,628"
https://twitter.com/khapostd/status/1284679147772456961,5,0,0
https://twitter.com/khapostd/status/1317097557135302656,148,3,17
https://twitter.com/khaxwqazt/status/1284791900000550913,2,2,0
https://twitter.com/khaytookjing/status/1317099664588468224,7,6,5
https://twitter.com/khem5459/status/1288091615173595136,4,0,2
https://twitter.com/khemjirahh/status/1317078854133968897,4,0,0
https://twitter.com/khemjirahh/status/1317376083939921920,3,0,0
https://twitter.com/khgo_/status/1284751131084652544,3,0,0
https://twitter.com/khiangMu/status/1284506232733044739,11.8K,29,"1,086"
https://twitter.com/khiaoalam/status/1307266001373786112,600,10,180
https://twitter.com/khiaoalam/status/1317090113298468864,"1,993",32,"2,460"
https://twitter.com/khiaoalam/status/1317091949199806472,4,0,0
https://twitter.com/khiaoalam/status/1317094444391264257,108,3,125
https://twitter.com/khimajr_/status/1317286170506657793,2,0,3
https://twitter.com/khimiskhimm/status/1284785281569189889,3,2,0
https://twitter.com/khimshop4239/status/1299726834456653824,293,5,253
https://twitter.com/khimshop4239/status/1315944744564867073,39,0,33
https://twitter.com/khing2khah2/status/1317032154887380993,"1,440",4,106
https://twitter.com/khingkhiim/status/1284540037195943937,251,1,37
https://twitter.com/khingkhing15/status/1292813168100560896,44K,29,"5,534"
https://twitter.com/khinqrisr/status/1284852597766057984,3,0,0
https://twitter.com/khkchnk/status/1284773276233789440,3,0,0
https://twitter.com/khokhaow123/status/1269132760305680384,0,1,0
https://twitter.com/khonghaiinmob/status/1317729787801055232,"4,814",36,458
https://twitter.com/khonghaiinmob/status/1330036131438751744,93,4,59
https://twitter.com/khonghaiinmob/status/1330579363515961347?s=19,105,2,47
https://twitter.com/khonghaiinmob/status/1331455857842765827,12,0,17
https://twitter.com/khonghaiinmob/status/1331603689467908097,53,2,25
https://twitter.com/khonghaiinmob/status/1331773460767408130,11,0,2
https://twitter.com/khonghaiinmob/status/1331801365027307522,23,0,5
https://twitter.com/khonkaenlink/status/1293478103210024960,0,2,0
https://twitter.com/khonkaenlink/status/1317113836009181185,"2,411",35,412
https://twitter.com/khonkanom/status/1284753433375850496,2,0,0
https://twitter.com/khonkheetiew/status/1317474773211901952,31,2,22
https://twitter.com/khonsuaiykaaa/status/1307480550597255169,11,2,6
https://twitter.com/khonthaikhrab/status/1230785422835343360,97,2,30
https://twitter.com/khoondark/status/1295167733345087490,235,1,118
https://twitter.com/khowkhow9/status/1331581272603279360,67,3,54
https://twitter.com/khram_kakun/status/1132476192139776000,"3,828",9,881
https://twitter.com/khthemost/status/1317460327726866432,32.4K,819,"4,730"
https://twitter.com/khthemost/status/1317460327726866432?s=09,32.4K,819,"4,730"
https://twitter.com/khum2000/status/1317044053427449861,196,3,29
https://twitter.com/khunamber621/status/1317160152361963520,0,1,1
https://twitter.com/khunate/status/1317082119944892417,"9,071",24,"1,864"
https://twitter.com/khuncherry_/status/1331640746965778439,"8,433",72,"1,118"
https://twitter.com/khundetchh/status/1317087981182701568,13,3,3
https://twitter.com/khunfXner784/status/1317089406763757569,5,0,2
https://twitter.com/khunff_/status/1331634583566073857,0,1,0
https://twitter.com/khunfoofoo/status/1285083510982578176,55,0,10
https://twitter.com/khunhobbes/status/1268581001829244929,"4,480",65,488
https://twitter.com/khunjeonjk/status/1317087788542488577,932,21,180
https://twitter.com/khunjisa/status/1269164805325086720,127,0,57
https://twitter.com/khunjisa/status/1307199126854012928,835,12,106
https://twitter.com/khunjisa/status/1317071204243550208,"3,290",21,567
https://twitter.com/khunjisa/status/1317072749307654148,"5,794",86,"1,179"
https://twitter.com/khunjisa/status/1317073770557763586,966,3,212
https://twitter.com/khunjisa/status/1317074986876555265,"3,680",10,601
https://twitter.com/khunjisa/status/1317075383989141505,16.2K,370,"2,841"
https://twitter.com/khunjisa/status/1317083358527041536,23.8K,565,"4,448"
https://twitter.com/khunjisa/status/1317084879595528192,"2,715",63,487
https://twitter.com/khunjisa/status/1317317304737169408,89,0,13
https://twitter.com/khunjisa/status/1317336302497406977,279,2,38
https://twitter.com/khunjisa/status/1317337883619987456,122,2,20
https://twitter.com/khunjisa/status/1317399976977199105,48,0,8
https://twitter.com/khunjung__/status/1316966146889945088,"1,246",10,417
https://twitter.com/khunjung__/status/1331628264478044160,927,26,186
https://twitter.com/khunkan12/status/1317376102352838656,"5,438",13,534
https://twitter.com/khunklintian/status/1284662920421363712,2,0,0
https://twitter.com/khunkoyG7/status/1317062708001267717,"3,833",12,370
https://twitter.com/khunlom/status/1317077112029769729,3,0,3
https://twitter.com/khunlookball/status/1317138732533772294,1,1,1
https://twitter.com/khunmaisai/status/1317095648924151811,4,0,0
https://twitter.com/khunmuta/status/1317066769324859392,3,0,0
https://twitter.com/khunnan_DK/status/1307401093010264069,"1,925",5,179
https://twitter.com/khunnhucelery/status/1268544519919808513,57.8K,123,"7,995"
https://twitter.com/khunnhukwanjai/status/1317409473951076352,27.7K,114,"7,864"
https://twitter.com/khunnnkhaa/status/1317081674996281347,77,0,12
https://twitter.com/khunnnkhaa/status/1317085350624292865,12,0,0
https://twitter.com/khunnoeykub/status/1317090140427177984,1,1,0
https://twitter.com/khunpolism/status/1317047880054575104,"7,604",364,"8,760"
https://twitter.com/khunpun_ckm/status/1317280050803212288,"3,932",27,930
https://twitter.com/khunwdi/status/1317377050659807232?s=19,5,0,2
https://twitter.com/khunxt/status/1316767279158239235,55.1K,63,"5,954"
https://twitter.com/khunxt/status/1317097192616701952,0,1,0
https://twitter.com/khunxt/status/1331437690789642253,"3,818",33,874
https://twitter.com/khunyingyaCeLi/status/1307590666168332288,92,0,39
https://twitter.com/khunyingyaCeLi/status/1317077228564312065,179,0,51
https://twitter.com/khunyingyaCeLi/status/1317087438238437382,"2,773",7,300
https://twitter.com/khunyingyaCeLi/status/1317087722889117698,476,10,92
https://twitter.com/khunyingyaCeLi/status/1317096723399860224,"2,658",31,490
https://twitter.com/khunyingyaCeLi/status/1317100941221322752,517,10,85
https://twitter.com/khunyingyaCeLi/status/1317104961897914371,"3,287",31,881
https://twitter.com/khwan_kokoro/status/1296084419610996737,0,1,1
https://twitter.com/khwan_kokoro/status/1317343236776546304,275,4,75
https://twitter.com/khwanta92/status/1317421573725331456,9,2,0
https://twitter.com/khwanxgyul/status/1317078675729182721,191,4,39
https://twitter.com/khxwxz/status/1284714611413880833,"5,468",16,"1,267"
https://twitter.com/khxxfxng_/status/1284667970023649280,32,0,9
https://twitter.com/kiak_k/status/1307534110219358211,47.1K,151,"6,134"
https://twitter.com/kialkl/status/1317101654110392321,6,0,0
https://twitter.com/kickthemachine/status/1269776120603279361,44,2,58
https://twitter.com/kickthemachine/status/1284533953622228992,"1,324",14,"1,195"
https://twitter.com/kictdoor31/status/1317427708603682817,19,0,10
https://twitter.com/kiddojanuar/status/1284747454143803392,4,0,0
https://twitter.com/kiddoyounggy/status/1317090225433108481,4,0,0
https://twitter.com/kidiichii/status/1317136502032302080,1,1,1
https://twitter.com/kidkang_danik/status/1284763634636222464,4,0,0
https://twitter.com/kidkillerx/status/1269505337784238081,3,0,0
https://twitter.com/kidna_ksn/status/1317092580207718400,108,0,14
https://twitter.com/kidnanasakid/status/1317302628242530306,"7,550",13,605
https://twitter.com/kidnapper555/status/1284844824458215424,1,1,0
https://twitter.com/kidoyoungx/status/1317106599748489217,8,3,6
https://twitter.com/kidsdoingshit/status/1295113355888214016,20.7K,"3,378",58K
https://twitter.com/kidtuengyuwinss/status/1317079077891772417,49.2K,78,"4,332"
https://twitter.com/kidtungtea_/status/1317403887427485697,8,2,3
https://twitter.com/kiegppe/status/1317097042762551302,707,17,497
https://twitter.com/kierenita/status/1284480162432643072,132,0,18
https://twitter.com/kierenita/status/1317069761973452801,1,1,0
https://twitter.com/kigew7sw9/status/1317451774098251779,0,1,3
https://twitter.com/kiiloegyeom/status/1317087069592719361,430,8,111
https://twitter.com/kijoon9/status/1284640716216401920,217,4,46
https://twitter.com/kijoon9/status/1317374332885114881,89,0,21
https://twitter.com/kik_Cyj333/status/1317067499309916165,128,3,29
https://twitter.com/kik_Cyj333/status/1317315388489691137,77,0,23
https://twitter.com/kik_Cyj333/status/1317381003866820609,22,0,5
https://twitter.com/kik_charu/status/1294968773493927936,5,2,2
https://twitter.com/kik_charu/status/1317131388659757057,14,0,6
https://twitter.com/kikieiwakari/status/1284534859872866305,17,0,5
https://twitter.com/kikiejjkm13/status/1284720858418647040,0,2,2
https://twitter.com/kikiejjkm13/status/1284723445280849923,0,1,0
https://twitter.com/kikiejjkm13/status/1284759509328523264,0,2,0
https://twitter.com/kikihachi88/status/1317344790929956864,"1,195",26,506
https://twitter.com/kikihachi88/status/1331581827560009728,62,2,52
https://twitter.com/kikihaehae/status/1284448460201066496,21,0,11
https://twitter.com/kikikukumumumi/status/1284547330557964288,1,1,0
https://twitter.com/kikimamalade/status/1317073776840904704,549,24,66
https://twitter.com/kikipat1/status/1269426940726833152,157,21,315
https://twitter.com/kikipat1/status/1269647274029617152,4,1,10
https://twitter.com/kikisitanan/status/1317315849493991424,48K,107,"3,966"
https://twitter.com/kikitomyam/status/1284608953318440961,0,1,1
https://twitter.com/kikitomyam/status/1284613661185552385,0,1,1
https://twitter.com/kikkakkkkkk1/status/1317085154167250945,24,2,2
https://twitter.com/kikkewwwww/status/1284489497711767554,1,1,1
https://twitter.com/kikkewwwww/status/1317087272936771584,13,0,0
https://twitter.com/kikkewwwww/status/1317326383232643074,33,3,15
https://twitter.com/kikkewwwww/status/1317386411486502912,9,0,4
https://twitter.com/kikkewwwww/status/1317460904259145728,732,11,108
https://twitter.com/kikkewwwww/status/1317463688018755585,53,3,3
https://twitter.com/kikkikikikbb/status/1265928971645906944,55,0,38
https://twitter.com/kikphatt_wong/status/1317389868037701637,158,3,28
https://twitter.com/kikuchang/status/1317378035126067200,145,4,25
https://twitter.com/kikwataka/status/1259116955736260609,0,1,1
https://twitter.com/kikwataka/status/1284452217299193857,0,1,0
https://twitter.com/kikwataka/status/1285203019009671170,0,1,0
https://twitter.com/kikzy10/status/1317053563642601472,0,1,0
https://twitter.com/kiliniminoyo/status/1317101833916014594,62,2,17
https://twitter.com/killerofgodx/status/1317086399565230082,281,9,76
https://twitter.com/killerofgodx/status/1317088968408662017,113,4,53
https://twitter.com/killerofgodx/status/1317089834981232640,340,5,47
https://twitter.com/killuazinho4/status/1317540342158270464,5,7,9
https://twitter.com/kim162cm/status/1317117912868532224,5,1,4
https://twitter.com/kim89k_/status/1317095612844658689,449,11,35
https://twitter.com/kim96137348/status/1216371042085560325,257,0,78
https://twitter.com/kimYeonKoungnie/status/1317268832088596480,27.7K,51,"2,694"
https://twitter.com/kim_bliingz/status/1317077078345347072,174,3,11
https://twitter.com/kim_one777/status/1317367406700896256,1,1,0
https://twitter.com/kim_shm11/status/1296035335353143296,168,2,70
https://twitter.com/kim_txxhyg/status/1317408103827005441,22,0,4
https://twitter.com/kimbamjae/status/1284493645568081922,0,1,0
https://twitter.com/kimbanyen/status/1284782576272470016,0,2,0
https://twitter.com/kimbanyen/status/1317070694883102721,717,15,171
https://twitter.com/kimbanyen/status/1317073546112233472,96,2,23
https://twitter.com/kimbanyen/status/1317086908468523013,159,3,42
https://twitter.com/kimbanyen/status/1317438244955435013,42,0,16
https://twitter.com/kimbobby_th/status/1316370945829822466,323,0,31
https://twitter.com/kimbobby_th/status/1317112826452873216,95,0,13
https://twitter.com/kimbxh/status/1284503764829827074,421,4,61
https://twitter.com/kimchalyn/status/1284509727234248705,356,3,45
https://twitter.com/kimcheeseboo/status/1284745045489225729,0,1,0
https://twitter.com/kimcheeseboo/status/1284746828102037504,4,2,0
https://twitter.com/kimchungfhun/status/1317096386001727488,13,0,6
https://twitter.com/kimcopmama/status/1317423859872657408,"1,345",14,223
https://twitter.com/kimcream_sweet/status/1284777002164031488,0,1,0
https://twitter.com/kimd0lee/status/1317090057392594944,156,0,21
https://twitter.com/kimdomaAS/status/1284686210841997314,7,2,3
https://twitter.com/kimdomaAS/status/1317431086763237377,33,0,6
https://twitter.com/kimdoyoungth1/status/1317076465154805760,266,5,26
https://twitter.com/kimdoyoungth1/status/1317093353788383232,"2,684",39,713
https://twitter.com/kimdoyoungth1/status/1317407733331628032,23,0,0
https://twitter.com/kimdoyoungth1/status/1317434701628338176,74,0,6
https://twitter.com/kimduomyiu/status/1284306835839676417?s=21,100,3,42
https://twitter.com/kimduomyiu/status/1284671529809149952,1,1,0
https://twitter.com/kimduomyiu/status/1317093871453691905,"3,763",27,"1,392"
https://twitter.com/kimdydy96/status/1293223647130185728,3,1,0
https://twitter.com/kimfaree/status/1284510214499102720,585,4,132
https://twitter.com/kimfaree/status/1284532508621561856,83,0,12
https://twitter.com/kimfaree/status/1284686168525701120,"1,864",16,564
https://twitter.com/kimfaree/status/1284704025678499840,"1,999",12,575
https://twitter.com/kimfaree/status/1284764751625482241,4,3,0
https://twitter.com/kimfaree/status/1284769967401873408,5,0,0
https://twitter.com/kimfaree/status/1284771922153099265,2,2,2
https://twitter.com/kimfaree/status/1317070802399887361,34.3K,40,"4,179"
https://twitter.com/kimfaree/status/1317096178966671361,"1,615",14,327
https://twitter.com/kimfaree/status/1317142213034340352,91,6,10
https://twitter.com/kimfiaaaa/status/1317783391991861249,79,7,7
https://twitter.com/kimflowx/status/1317458693202407431,15,0,0
https://twitter.com/kimfong_/status/1284520993268985859,219,0,23
https://twitter.com/kimfong_/status/1317461919196827648,45.1K,204,"4,297"
https://twitter.com/kimgodsloth/status/1284360596993916929,64K,592,"7,636"
https://twitter.com/kimgodsloth/status/1284491087986360321,"3,187",15,792
https://twitter.com/kimgodsloth/status/1284522410331402240,153,3,51
https://twitter.com/kimgodsloth/status/1307242683027484683,165,3,33
https://twitter.com/kimgodsloth/status/1316771759765381120,41.8K,214,"5,150"
https://twitter.com/kimhaneulTHFC/status/1317073021207781380,640,11,76
https://twitter.com/kimhunseason/status/1285082633169321985,29,4,11
https://twitter.com/kimhyunaimmy/status/1284761549295382530,3,0,2
https://twitter.com/kimhyunaimmy/status/1317311601800667136,159,3,32
https://twitter.com/kimibotane_/status/1317113991571779584,7,0,0
https://twitter.com/kimimeyee/status/1284751822624657408,0,4,0
https://twitter.com/kimimeyee/status/1284752113772322818,5,0,0
https://twitter.com/kiminnnnnnn/status/1284492828526034945,90,2,28
https://twitter.com/kiminokureta/status/1317245186456440832,"2,787",10,"1,484"
https://twitter.com/kiminotorikonii/status/1284619260497555456,2,0,0
https://twitter.com/kimitdmnim_/status/1284743661519990785,3,0,0
https://twitter.com/kimjaewon1a/status/1331422071784665089,906,13,386
https://twitter.com/kimjandi97/status/1284528469271953409,"1,904",6,517
https://twitter.com/kimjanexq/status/1284751239683518465,4,0,0
https://twitter.com/kimjdough/status/1284766290805010432,2,0,0
https://twitter.com/kimjeewaii/status/1284613771919372288,13,0,3
https://twitter.com/kimjeewaii/status/1317519402032455680,"9,013",62,"4,238"
https://twitter.com/kimjh199x_/status/1295674216612687873,4,2,1
https://twitter.com/kimjj4ever/status/1317769230297739265,49.9K,261,"7,509"
https://twitter.com/kimjonginni1/status/1284776750090608641,2,0,0
https://twitter.com/kimkaew1/status/1317435019984465921,"3,098",16,827
https://twitter.com/kimkangmemee/status/1284474948430385160,233,2,66
https://twitter.com/kimkhimmy1/status/1284658575185342469,1,1,1
https://twitter.com/kimkimjenniekim/status/1268898663658475520,0,1,0
https://twitter.com/kimkookjin_92/status/1317839812779372550,0,1,1
https://twitter.com/kimkwan7/status/1317041704164151296,48,0,7
https://twitter.com/kimkwan7/status/1317075590038474755,"2,435",47,401
https://twitter.com/kimkwan7/status/1317075590038474755?s=19,"2,435",47,401
https://twitter.com/kimkwan7/status/1317104561903996928,"1,305",33,334
https://twitter.com/kimkwan7/status/1317408023724216320,52,0,11
https://twitter.com/kimleeplay/status/1284764621690171392,7,0,0
https://twitter.com/kimlip_p/status/1284571700005199872,6,0,4
https://twitter.com/kimll_kymaow/status/1268435512294961152,0,1,1
https://twitter.com/kimmarkhun/status/1317343019532693507,1,1,0
https://twitter.com/kimme2308/status/1317432612743389184,6,0,3
https://twitter.com/kimmin799_/status/1317073178200403970,12,0,0
https://twitter.com/kimmmm11235/status/1317091135123197955,779,5,147
https://twitter.com/kimmodda/status/1284791898733809665,152,2,49
https://twitter.com/kimmy_136_8812/status/1284445062013743106,64,1,26
https://twitter.com/kimmykimjennie/status/1291287056732188672,18,2,5
https://twitter.com/kimnamjunnnn/status/1317446623077699584,2,0,0
https://twitter.com/kimnn1995/status/1284647730640379904,741,12,317
https://twitter.com/kimnn1995/status/1295665799445635075,6,2,6
https://twitter.com/kimnookku/status/1317486080346632195,"1,069",6,127
https://twitter.com/kimooji_eiei/status/1230776415793999872,0,1,1
https://twitter.com/kimowenn/status/1284447876869844992,37.1K,70,"9,980"
https://twitter.com/kimowenn/status/1284488473894739973,7,2,2
https://twitter.com/kimpanggy/status/1317400602691784706,12,2,0
https://twitter.com/kimppnamjoon/status/1284802418601938944,0,2,0
https://twitter.com/kimpunn131/status/1284751934004400129,3,3,0
https://twitter.com/kimraela/status/1317097355833847811,"7,138",64,"1,346"
https://twitter.com/kimraela/status/1317102918768578560,8,0,0
https://twitter.com/kimseokjin1992N/status/1317098918413361152,59,5,20
https://twitter.com/kimseokjin1992N/status/1317106254993522689,8,0,2
https://twitter.com/kimskyhae/status/1317386119005171712,328,2,39
https://twitter.com/kimskyhae/status/1317395861853282305,61,4,9
https://twitter.com/kimsofiar/status/1284524863273590790,"4,263",41,"2,007"
https://twitter.com/kimsofiar/status/1284748573490335749,4,2,0
https://twitter.com/kimsofiar/status/1317089735743922177,124,0,18
https://twitter.com/kimsofiar/status/1317090023632613376,641,12,200
https://twitter.com/kimsofiar/status/1317090355485888513,106,4,22
https://twitter.com/kimsofiar/status/1317095714250371072,293,2,35
https://twitter.com/kimsofiar/status/1317412060347576321,25,0,2
https://twitter.com/kimsofiar/status/1317414040730103809,78,2,15
https://twitter.com/kimsofiar/status/1317418310024089602,12.5K,79,"2,743"
https://twitter.com/kimsofiar/status/1317460248983076864,"6,939",40,"2,467"
https://twitter.com/kimsofiar/status/1317485555228180481,105,2,37
https://twitter.com/kimspr_/status/1284772567769702400,0,1,0
https://twitter.com/kimsutha/status/1317100613545517057,3,0,0
https://twitter.com/kimtaebarry/status/1284747698793410561,0,2,2
https://twitter.com/kimtaebarry/status/1317059776669347842,84,2,5
https://twitter.com/kimtaegif_t/status/1284743759641538562,4,3,0
https://twitter.com/kimtaegif_t/status/1284744077641056257,2,3,0
https://twitter.com/kimtaehyungMMM/status/1317107890792976386,25,1,8
https://twitter.com/kimtaeisdaddy/status/1268949241822457856,"1,176",6,144
https://twitter.com/kimtaeisdaddy/status/1317058889993515009,411,8,37
https://twitter.com/kimtaekook_97/status/1307354050526982149,229,3,41
https://twitter.com/kimtaekook_97/status/1307354197940084736,10,0,0
https://twitter.com/kimtaekook_97/status/1307354254114304000,8,0,0
https://twitter.com/kimtannn_/status/1284750734311874561,9,2,0
https://twitter.com/kimtannn_/status/1284753404120625159,4,2,0
https://twitter.com/kimtannn_/status/1317091213338607617,188,3,10
https://twitter.com/kimtenlee/status/1317118742795464712,1,1,0
https://twitter.com/kimthedaddyhere/status/1317093093733060610,7,0,0
https://twitter.com/kimttnpcn/status/1284753297128042496,0,2,0
https://twitter.com/kimttoey/status/1216210682934226945,46,0,15
https://twitter.com/kimttoey/status/1294635355128258562,"2,537",8,482
https://twitter.com/kimttoey/status/1317086890164580352,14,2,3
https://twitter.com/kimttoey/status/1331629038117347330,20,2,0
https://twitter.com/kimvminsuga/status/1284759405951516672,0,1,1
https://twitter.com/kimxbear/status/1284477108144619520,991,0,278
https://twitter.com/kimxbear/status/1284489238512189440,"4,250",11,598
https://twitter.com/kimxbear/status/1284514534938439685,"4,217",20,429
https://twitter.com/kimxbear/status/1307382788044197888,13,0,3
https://twitter.com/kimxbear/status/1317361442249535489,190,5,35
https://twitter.com/kimxtaev95/status/1284874242094333953,1,1,0
https://twitter.com/kimyk__10/status/1317453909091360773,397,7,196
https://twitter.com/kimyoonny/status/1284787353446309889,0,2,0
https://twitter.com/kimzahwajae/status/1284813615686488064,4,2,0
https://twitter.com/kimzahwajae/status/1284814204206112769,0,2,2
https://twitter.com/kin9stillonmind/status/1295746904362348544,872,27,"1,065"
https://twitter.com/kinan00na/status/1317073306764259330,26,2,6
https://twitter.com/kinan00na/status/1317076056034078720,"1,076",7,185
https://twitter.com/kinan00na/status/1317078808999022592,8,2,8
https://twitter.com/kinc_png/status/1307512092350586888,57.8K,72,"8,347"
https://twitter.com/kinc_png/status/1316616267860647937,19,1,36
https://twitter.com/kinc_png/status/1317081090775949313,"2,039",38,191
https://twitter.com/kinc_png/status/1317085455540654090,16,0,0
https://twitter.com/kindamauve/status/1317080109556248580,"2,567",34,427
https://twitter.com/kindamauve/status/1317412682065092610,28,0,4
https://twitter.com/kineceleranxlr8/status/1284896150328238081,32K,69,"3,595"
https://twitter.com/kingindaeyo/status/1284471545478303744,251,0,104
https://twitter.com/kingindaeyo/status/1284695762450788352,100,0,13
https://twitter.com/kingindaeyo/status/1317087908319227910,110,2,24
https://twitter.com/kingisjimin/status/1268963299208486912,"1,601",7,316
https://twitter.com/kinglayyo/status/1269293890751754240,8,6,28
https://twitter.com/kingpps_/status/1284797463686070273,10.1K,83,"1,941"
https://twitter.com/kingshouldgfy/status/1284511821139869698,"6,731",55,"2,315"
https://twitter.com/kingsman991s/status/1216205809601794050,746,0,347
https://twitter.com/kingsmansiam/status/1268754106216091648,19,39,12
https://twitter.com/kingsmansiam/status/1307190564832460801,220,659,360
https://twitter.com/kington_dc/status/1284838096979124225,1,1,0
https://twitter.com/kingxx_55/status/1317108595595505664,1,1,0
https://twitter.com/kingxx_55/status/1317424833899110400,0,2,0
https://twitter.com/kinlinglo/status/1141969640551137280,56,4,24
https://twitter.com/kinnsanng/status/1317451971025006592,9,0,7
https://twitter.com/kinnyxdy01/status/1307243129888673792,0,1,1
https://twitter.com/kinomotody/status/1292801666291384320,1,1,0
https://twitter.com/kinso88/status/1307194887415029761,22.8K,64,"4,512"
https://twitter.com/kinso88/status/1307195080441131009,403,4,141
https://twitter.com/kinso88/status/1307200935236530176?s,"1,453",8,467
https://twitter.com/kinta1992/status/1284669422922199040,2,0,0
https://twitter.com/kiralimIA/status/1284749763628265473,0,2,0
https://twitter.com/kiralimIA/status/1284756857056161793,2,0,0
https://twitter.com/kirbyppigred/status/1284757460884963329,0,2,0
https://twitter.com/kirbytongwa/status/1230812291802681344,"3,737",15,"1,207"
https://twitter.com/kirbytongwa/status/1284426860093292544,159,2,36
https://twitter.com/kirikyou_art/status/1268930924734902273,31K,267,"4,157"
https://twitter.com/kirikyou_art/status/1307197325043875841,5,0,2
https://twitter.com/kiriloey/status/1317079099760730112?s=12,42.7K,533,"5,164"
https://twitter.com/kirimbae/status/1284720804656058368,113,2,28
https://twitter.com/kisaragi_nanao/status/1317093341612314625,12,2,0
https://twitter.com/kiserytx/status/1284645664522031105,239,2,66
https://twitter.com/kiss_bp/status/1317112564069838848,648,13,297
https://twitter.com/kitdaTH/status/1317091829246959618,31,1,16
https://twitter.com/kitdasketch/status/1308224545006874625,158,10,225
https://twitter.com/kitjapark/status/1317495323283976192,179,9,32
https://twitter.com/kitteungnongbae/status/1284889915168178176,2,0,0
https://twitter.com/kittieieie/status/1269551014312439816,5,3,0
https://twitter.com/kittieieie/status/1284763475625914368,2,2,0
https://twitter.com/kittieieie/status/1284764647686434818,4,0,0
https://twitter.com/kittikanya3/status/1317332167551119362,0,1,1
https://twitter.com/kittipamm/status/1317157822338002945,3,2,0
https://twitter.com/kittiphongkh/status/1316753478509719553,30.5K,178,10.8K
https://twitter.com/kittiphongkh/status/1317114038409596929,135,2,31
https://twitter.com/kittiphongkh/status/1317482681416888320,39,2,9
https://twitter.com/kittiphummm/status/1317385381873057793,0,3,0
https://twitter.com/kittiporn08/status/1317078205803622400,36,0,10
https://twitter.com/kittiporn08/status/1317115664121954305,"6,619",31,"2,491"
https://twitter.com/kittiya_wassa/status/1317137039570178048,2,0,2
https://twitter.com/kittiyannuii/status/1317503987923341312,76,0,27
https://twitter.com/kittizer1/status/1317434807467401216,11,2,6
https://twitter.com/kittybelt/status/1268952611710885889,9,0,0
https://twitter.com/kittybunny023/status/1317090312443949057,427,3,39
https://twitter.com/kittybunny023/status/1317433716679925761,25,0,2
https://twitter.com/kittykeebon/status/1284616985129545728,0,1,0
https://twitter.com/kittyketchan/status/1284817378161786880,7,4,0
https://twitter.com/kittyumbs/status/1317402234074746880,63.4K,95,17.3K
https://twitter.com/kiwidog_/status/1331421418001600512,83,2,45
https://twitter.com/kiwiteukie/status/1284763812936048641,0,4,0
https://twitter.com/kixx09/status/1269128470170234881,4,0,4
https://twitter.com/kiyoe_44/status/1284529152914120704,"5,604",6,814
https://twitter.com/kj_promise/status/1317112121163878402,5,0,3
https://twitter.com/kjh_windpark/status/1307384223699931136,810,3,62
https://twitter.com/kjh_windpark/status/1307384223699931136?s=19,810,3,62
https://twitter.com/kjh_windpark/status/1307384875524079616,102,3,9
https://twitter.com/kjh_windpark/status/1307389986598084609,152,0,8
https://twitter.com/kjh_windpark/status/1307394006599348224,174,5,6
https://twitter.com/kjh_windpark/status/1317363810072633345,116,0,17
https://twitter.com/kjh_windpark/status/1317413283876384769,149,2,11
https://twitter.com/kjh_windpark/status/1317476923505745925,146,2,15
https://twitter.com/kjhxsnow/status/1284531364126052352,72,0,0
https://twitter.com/kjiiiiiiiii1/status/1284666203466678272,19,3,4
https://twitter.com/kk93674876786/status/1317160144103354368,1,1,0
https://twitter.com/kk_byefornow/status/1284395289265049600,777,17,109
https://twitter.com/kk_inkk/status/1317095241879494657,9,3,4
https://twitter.com/kk_inkk/status/1317432392697540608,6,2,0
https://twitter.com/kk_plr7/status/1316340461401894912,27,0,14
https://twitter.com/kk_plr7/status/1317079393307484161,75,0,22
https://twitter.com/kk_txt/status/1317251935448092672,58.7K,428,12K
https://twitter.com/kk_txt/status/1317262138138742785,"4,301",64,"1,315"
https://twitter.com/kk_txt/status/1317266796894846976,"3,870",33,"1,168"
